<s>             | dit             | topic 134      topic 428      topic 187      topic 50       
moeten          | logeren         | topic 187      topic 267      topic 303      topic 242      
logeren         | dan             | topic 187      topic 242      topic 303      topic 267      
dan             | had             | topic 187      topic 267      topic 242      topic 303      
had             | de              | topic 187      topic 303      topic 267      topic 242      
de              | muur            | topic 349      topic 54       topic 267      topic 65       
muur            | omver           | topic 267      topic 187      topic 251      topic 440      
omver           | gelegen         | topic 187      topic 267      topic 440      topic 205      
gelegen         | en              | topic 267      topic 187      topic 251      topic 440      
en              | had             | topic 187      topic 242      topic 303      topic 267      
had             | zijn            | topic 187      topic 303      topic 242      topic 267      
zijn            | hand            | topic 267      topic 349      topic 18       topic 303      
hand            | hooguit         | topic 187      topic 440      topic 267      topic 303      
hooguit         | een             | topic 428      topic 267      topic 187      topic 251      
een             | <UNK>           | topic 497      topic 428      topic 349      topic 156      
<UNK>           | vertoond        | topic 187      topic 267      topic 440      topic 251      
vertoond        | </s>            | topic 187      topic 242      topic 440      topic 251      
<s>             | Spaanse         | topic 187      topic 242      topic 303      topic 507      
Spaanse         | reporters       | topic 349      topic 129      topic 65       topic 54       
reporters       | schreven        | topic 507      topic 65       topic 267      topic 251      
schreven        | opgelucht       | topic 428      topic 267      topic 507      topic 18       
opgelucht       | dat             | topic 366      topic 203      topic 129      topic 139      
dat             | <UNK>           | topic 507      topic 187      topic 303      topic 18       
<UNK>           | nu              | topic 251      topic 267      topic 18       topic 507      
nu              | eindelijk       | topic 428      topic 507      topic 187      topic 267      
eindelijk       | eens            | topic 428      topic 267      topic 507      topic 18       
eens            | over            | topic 267      topic 251      topic 507      topic 428      
over            | een             | topic 18       topic 267      topic 507      topic 303      
een             | ander           | topic 406      topic 18       topic 349      topic 428      
ander           | <UNK>           | topic 18       topic 251      topic 267      topic 507      
<UNK>           | kon             | topic 251      topic 507      topic 187      topic 267      
kon             | klagen          | topic 187      topic 507      topic 242      topic 303      
klagen          | dan             | topic 187      topic 303      topic 242      topic 507      
dan             | over            | topic 187      topic 242      topic 507      topic 303      
over            | zijn            | topic 18       topic 507      topic 267      topic 65       
zijn            | voet            | topic 18       topic 349      topic 54       topic 428      
voet            | waarmee         | topic 251      topic 187      topic 507      topic 440      
waarmee         | hij             | topic 507      topic 303      topic 18       topic 187      
hij             | jaren           | topic 507      topic 251      topic 187      topic 242      
jaren           | op              | topic 428      topic 267      topic 52       topic 187      
op              | de              | topic 428      topic 507      topic 267      topic 349      
de              | sukkel          | topic 428      topic 349      topic 494      topic 129      
sukkel          | was             | topic 187      topic 507      topic 440      topic 251      
was             | </s>            | topic 187      topic 507      topic 303      topic 242      
<s>             | <UNK>           | topic 187      topic 507      topic 242      topic 303      
<UNK>           | heeft           | topic 251      topic 507      topic 18       topic 458      
heeft           | trouwens        | topic 428      topic 507      topic 18       topic 187      
trouwens        | minder          | topic 428      topic 507      topic 18       topic 187      
minder          | redenen         | topic 267      topic 18       topic 349      topic 126      
redenen         | tot             | topic 187      topic 440      topic 84       topic 303      
tot             | klagen          | topic 18       topic 406      topic 251      topic 267      
klagen          | dan             | topic 303      topic 187      topic 242      topic 507      
dan             | de              | topic 187      topic 18       topic 303      topic 242      
de              | meesten         | topic 54       topic 349      topic 65       topic 18       
meesten         | van             | topic 187      topic 507      topic 251      topic 303      
van             | ons             | topic 507      topic 428      topic 18       topic 251      
ons             | want            | topic 243      topic 251      topic 18       topic 440      
want            | hij             | topic 507      topic 187      topic 242      topic 303      
hij             | won             | topic 187      topic 489      topic 507      topic 267      
won             | in              | topic 428      topic 507      topic 187      topic 242      
in              | de              | topic 428      topic 306      topic 164      topic 225      
de              | lente           | topic 428      topic 129      topic 18       topic 267      
lente           | van             | topic 428      topic 60       topic 225      topic 187      
van             | dit             | topic 428      topic 380      topic 245      topic 202      
dit             | jaar            | topic 428      topic 225      topic 164      topic 380      
jaar            | de              | topic 428      topic 507      topic 225      topic 267      
de              | Masters         | topic 428      topic 349      topic 54       topic 18       
Masters         | op              | topic 203      topic 428      topic 60       topic 225      
op              | <UNK>           | topic 428      topic 349      topic 507      topic 245      
<UNK>           | </s>            | topic 428      topic 251      topic 507      topic 225      
<s>             | wat             | topic 507      topic 134      topic 303      topic 187      
wat             | John            | topic 187      topic 303      topic 18       topic 242      
John            | </s>            | topic 49       topic 202      topic 507      topic 251      
<s>             | <UNK>           | topic 507      topic 134      topic 303      topic 187      
<UNK>           | op              | topic 428      topic 65       topic 18       topic 507      
op              | dat             | topic 428      topic 349      topic 423      topic 134      
dat             | moment          | topic 428      topic 18       topic 349      topic 507      
moment          | onbewust        | topic 267      topic 428      topic 507      topic 187      
onbewust        | van             | topic 267      topic 18       topic 349      topic 187      
van             | het             | topic 18       topic 243      topic 349      topic 134      
het             | bestaan         | topic 18       topic 243      topic 225      topic 251      
bestaan         | van             | topic 267      topic 187      topic 251      topic 18       
van             | het             | topic 134      topic 18       topic 349      topic 49       
het             | woord           | topic 18       topic 225      topic 143      topic 243      
woord           | <UNK>           | topic 18       topic 303      topic 267      topic 187      
<UNK>           | deed            | topic 18       topic 251      topic 267      topic 187      
deed            | opmerken        | topic 507      topic 187      topic 303      topic 18       
opmerken        | </s>            | topic 187      topic 507      topic 242      topic 251      
<s>             | mocht           | topic 134      topic 507      topic 18       topic 303      
mocht           | ik              | topic 134      topic 18       topic 267      topic 242      
ik              | de              | topic 267      topic 18       topic 349      topic 428      
de              | Masters         | topic 349      topic 54       topic 267      topic 143      
Masters         | gewonnen        | topic 267      topic 349      topic 187      topic 203      
gewonnen        | hebben          | topic 187      topic 267      topic 303      topic 251      
hebben          | ik              | topic 267      topic 187      topic 303      topic 349      
ik              | sloeg           | topic 428      topic 267      topic 187      topic 18       
sloeg           | de              | topic 267      topic 187      topic 303      topic 428      
de              | rest            | topic 349      topic 267      topic 54       topic 143      
rest            | van             | topic 187      topic 267      topic 303      topic 242      
van             | het             | topic 349      topic 267      topic 303      topic 134      
het             | jaar            | topic 349      topic 18       topic 267      topic 143      
jaar            | op              | topic 428      topic 187      topic 267      topic 205      
op              | geen            | topic 428      topic 349      topic 267      topic 423      
geen            | enkele          | topic 428      topic 349      topic 267      topic 18       
enkele          | muur            | topic 349      topic 267      topic 423      topic 18       
muur            | </s>            | topic 267      topic 187      topic 251      topic 349      
<s>             | het             | topic 187      topic 303      topic 242      topic 267      
het             | slaan           | topic 267      topic 440      topic 349      topic 18       
slaan           | op              | topic 187      topic 267      topic 303      topic 18       
op              | muren           | topic 349      topic 267      topic 423      topic 428      
muren           | zou             | topic 267      topic 349      topic 18       topic 251      
zou             | moeten          | topic 267      topic 349      topic 303      topic 187      
moeten          | worden          | topic 267      topic 303      topic 18       topic 187      
worden          | voorbehouden    | topic 267      topic 349      topic 18       topic 303      
voorbehouden    | aan             | topic 267      topic 187      topic 440      topic 251      
aan             | mensen          | topic 267      topic 349      topic 423      topic 18       
mensen          | die             | topic 267      topic 251      topic 303      topic 187      
die             | de              | topic 267      topic 349      topic 303      topic 251      
de              | Masters         | topic 349      topic 54       topic 129      topic 267      
Masters         | nog             | topic 267      topic 251      topic 187      topic 203      
nog             | niet            | topic 428      topic 267      topic 187      topic 251      
niet            | gewonnen        | topic 267      topic 205      topic 187      topic 303      
gewonnen        | hebben          | topic 187      topic 251      topic 303      topic 440      
hebben          | </s>            | topic 187      topic 303      topic 267      topic 242      
<s>             | <UNK>           | topic 187      topic 303      topic 242      topic 507      
<UNK>           | wist            | topic 267      topic 428      topic 458      topic 349      
wist            | waarover        | topic 303      topic 242      topic 187      topic 507      
waarover        | hij             | topic 134      topic 242      topic 49       topic 187      
hij             | sprak           | topic 267      topic 428      topic 349      topic 187      
sprak           | want            | topic 303      topic 267      topic 187      topic 242      
want            | hij             | topic 134      topic 349      topic 187      topic 303      
hij             | vernielde       | topic 267      topic 349      topic 187      topic 18       
vernielde       | in              | topic 267      topic 349      topic 18       topic 423      
in              | buien           | topic 267      topic 349      topic 428      topic 423      
buien           | van             | topic 267      topic 205      topic 41       topic 187      
van             | dronken         | topic 41       topic 428      topic 243      topic 267      
dronken         | woede           | topic 41       topic 259      topic 494      topic 267      
woede           | al              | topic 41       topic 187      topic 303      topic 267      
al              | twee            | topic 428      topic 41       topic 259      topic 187      
twee            | keer            | topic 41       topic 259      topic 296      topic 164      
keer            | zijn            | topic 428      topic 41       topic 187      topic 267      
zijn            | eigen           | topic 428      topic 41       topic 259      topic 126      
eigen           | huis            | topic 41       topic 259      topic 126      topic 267      
huis            | een             | topic 187      topic 440      topic 251      topic 267      
een             | keer            | topic 428      topic 41       topic 181      topic 470      
keer            | dat             | topic 428      topic 187      topic 440      topic 41       
dat             | van             | topic 428      topic 187      topic 440      topic 41       
van             | een             | topic 428      topic 243      topic 41       topic 126      
een             | buur            | topic 428      topic 470      topic 129      topic 427      
buur            | en              | topic 187      topic 440      topic 251      topic 41       
en              | tussendoor      | topic 187      topic 242      topic 428      topic 440      
tussendoor      | ook             | topic 428      topic 187      topic 440      topic 251      
ook             | een             | topic 41       topic 126      topic 428      topic 187      
een             | auto            | topic 428      topic 129      topic 427      topic 41       
auto            | of              | topic 251      topic 440      topic 187      topic 126      
of              | vijf            | topic 428      topic 126      topic 251      topic 440      
vijf            | </s>            | topic 126      topic 164      topic 428      topic 225      
<s>             | de              | topic 187      topic 242      topic 428      topic 440      
de              | Masters         | topic 129      topic 41       topic 300      topic 428      
Masters         | van             | topic 203      topic 428      topic 60       topic 351      
van             | dit             | topic 428      topic 245      topic 129      topic 49       
dit             | jaar            | topic 225      topic 428      topic 351      topic 187      
jaar            | betekenden      | topic 428      topic 187      topic 225      topic 507      
betekenden      | voor            | topic 428      topic 187      topic 49       topic 507      
voor            | <UNK>           | topic 428      topic 129      topic 49       topic 134      
<UNK>           | de              | topic 428      topic 251      topic 18       topic 225      
de              | definitieve     | topic 428      topic 129      topic 470      topic 347      
definitieve     | terugkeer       | topic 428      topic 203      topic 245      topic 349      
terugkeer       | aan             | topic 187      topic 507      topic 251      topic 52       
aan             | de              | topic 428      topic 129      topic 49       topic 126      
de              | top             | topic 129      topic 428      topic 470      topic 349      
top             | </s>            | topic 428      topic 481      topic 60       topic 164      
<s>             | de              | topic 428      topic 507      topic 187      topic 303      
de              | Spanjaard       | topic 428      topic 129      topic 349      topic 347      
Spanjaard       | ook             | topic 202      topic 49       topic 245      topic 421      
ook             | al              | topic 428      topic 49       topic 245      topic 507      
al              | winnaar         | topic 428      topic 267      topic 507      topic 225      
winnaar         | van             | topic 60       topic 421      topic 507      topic 245      
van             | het             | topic 428      topic 49       topic 245      topic 202      
het             | befaamde        | topic 428      topic 225      topic 203      topic 289      
befaamde        | groene          | topic 428      topic 49       topic 245      topic 203      
groene          | jasje           | topic 349      topic 423      topic 86       topic 447      
jasje           | in              | topic 251      topic 187      topic 507      topic 404      
in              | negentien       | topic 428      topic 245      topic 3        topic 203      
negentien       | honderd         | topic 428      topic 164      topic 225      topic 203      
honderd         | vier-en         | topic 428      topic 164      topic 481      topic 296      
vier-en         | negentig        | topic 428      topic 481      topic 164      topic 60       
negentig        | komma           | topic 428      topic 164      topic 225      topic 507      
komma           | heeft           | topic 507      topic 81       topic 60       topic 187      
heeft           | jaren           | topic 428      topic 49       topic 507      topic 245      
jaren           | van             | topic 428      topic 60       topic 164      topic 481      
van             | <UNK>           | topic 428      topic 49       topic 507      topic 134      
<UNK>           | achter          | topic 428      topic 251      topic 49       topic 507      
achter          | de              | topic 428      topic 507      topic 49       topic 245      
de              | rug             | topic 428      topic 129      topic 347      topic 245      
rug             | </s>            | topic 187      topic 251      topic 404      topic 507      
<s>             | oorzaak         | topic 507      topic 187      topic 49       topic 303      
oorzaak         | van             | topic 187      topic 404      topic 242      topic 267      
van             | dat             | topic 134      topic 243      topic 18       topic 49       
dat             | alles           | topic 49       topic 187      topic 507      topic 303      
alles           | </s>            | topic 251      topic 187      topic 267      topic 303      
<s>             | zijn            | topic 187      topic 242      topic 134      topic 49       
zijn            | tenen           | topic 428      topic 349      topic 129      topic 470      
tenen           | </s>            | topic 251      topic 303      topic 187      topic 267      
<s>             | men             | topic 134      topic 187      topic 242      topic 303      
men             | kan             | topic 489      topic 267      topic 187      topic 262      
kan             | het             | topic 428      topic 303      topic 242      topic 49       
het             | vanuit          | topic 440      topic 205      topic 251      topic 243      
vanuit          | twee            | topic 267      topic 303      topic 18       topic 428      
twee            | <UNK>           | topic 267      topic 428      topic 164      topic 225      
<UNK>           | bekijken        | topic 187      topic 267      topic 251      topic 303      
bekijken        | </s>            | topic 187      topic 242      topic 303      topic 267      
<s>             | een             | topic 187      topic 303      topic 134      topic 242      
een             | van             | topic 428      topic 129      topic 349      topic 497      
van             | de              | topic 428      topic 134      topic 349      topic 49       
de              | tenen           | topic 428      topic 349      topic 129      topic 54       
tenen           | van             | topic 267      topic 251      topic 494      topic 187      
van             | zijn            | topic 428      topic 49       topic 202      topic 134      
zijn            | rechtervoet     | topic 428      topic 349      topic 129      topic 54       
rechtervoet     | was             | topic 251      topic 187      topic 267      topic 507      
was             | te              | topic 428      topic 187      topic 507      topic 251      
te              | lang            | topic 205      topic 267      topic 187      topic 84       
lang            | of              | topic 187      topic 205      topic 267      topic 251      
of              | vier            | topic 242      topic 187      topic 205      topic 251      
vier            | van             | topic 267      topic 225      topic 164      topic 251      
van             | de              | topic 428      topic 507      topic 187      topic 267      
de              | tenen           | topic 428      topic 129      topic 494      topic 470      
tenen           | van             | topic 251      topic 187      topic 267      topic 507      
van             | zijn            | topic 428      topic 49       topic 507      topic 202      
zijn            | rechtervoet     | topic 428      topic 470      topic 494      topic 129      
rechtervoet     | waren           | topic 251      topic 187      topic 507      topic 440      
waren           | te              | topic 428      topic 187      topic 251      topic 507      
te              | kort            | topic 205      topic 187      topic 251      topic 84       
kort            | </s>            | topic 187      topic 205      topic 84       topic 404      
<s>             | dit             | topic 187      topic 242      topic 507      topic 303      
dit             | lijkt           | topic 187      topic 351      topic 251      topic 404      
lijkt           | hetzelfde       | topic 428      topic 187      topic 242      topic 303      
hetzelfde       | maar            | topic 251      topic 205      topic 440      topic 187      
maar            | is              | topic 428      topic 242      topic 187      topic 507      
is              | het             | topic 428      topic 129      topic 251      topic 18       
het             | niet            | topic 440      topic 205      topic 251      topic 225      
niet            | </s>            | topic 205      topic 187      topic 251      topic 440      
<s>             | in              | topic 187      topic 242      topic 303      topic 507      
in              | de              | topic 428      topic 129      topic 3        topic 306      
de              | eerste          | topic 428      topic 129      topic 494      topic 376      
eerste          | optiek          | topic 428      topic 369      topic 349      topic 267      
optiek          | opereert        | topic 187      topic 303      topic 267      topic 507      
opereert        | men             | topic 303      topic 49       topic 187      topic 419      
men             | één           | topic 428      topic 267      topic 251      topic 303      
één           | teen            | topic 428      topic 164      topic 296      topic 225      
teen            | door            | topic 428      topic 251      topic 267      topic 187      
door            | er              | topic 428      topic 440      topic 251      topic 187      
er              | een             | topic 428      topic 187      topic 251      topic 440      
een             | stuk            | topic 428      topic 470      topic 497      topic 164      
stuk            | af              | topic 428      topic 187      topic 440      topic 251      
af              | te              | topic 187      topic 242      topic 440      topic 303      
te              | zagen           | topic 432      topic 187      topic 205      topic 440      
zagen           | </s>            | topic 187      topic 242      topic 440      topic 303      
<s>             | in              | topic 187      topic 242      topic 303      topic 507      
in              | de              | topic 428      topic 129      topic 303      topic 164      
de              | tweede          | topic 428      topic 129      topic 494      topic 387      
tweede          | optiek          | topic 428      topic 369      topic 225      topic 349      
optiek          | opereert        | topic 187      topic 428      topic 289      topic 303      
opereert        | men             | topic 428      topic 49       topic 419      topic 303      
men             | vier            | topic 428      topic 385      topic 251      topic 295      
vier            | tenen           | topic 296      topic 164      topic 428      topic 126      
tenen           | door            | topic 187      topic 251      topic 428      topic 242      
door            | er              | topic 428      topic 49       topic 126      topic 251      
er              | een             | topic 428      topic 187      topic 251      topic 440      
een             | stuk            | topic 428      topic 470      topic 164      topic 2        
stuk            | bij             | topic 428      topic 126      topic 187      topic 251      
bij             | te              | topic 428      topic 49       topic 126      topic 41       
te              | kleven          | topic 432      topic 304      topic 126      topic 187      
kleven          | </s>            | topic 187      topic 440      topic 242      topic 251      
<s>             | als             | topic 428      topic 187      topic 242      topic 303      
als             | het             | topic 49       topic 187      topic 347      topic 126      
het             | kan             | topic 304      topic 440      topic 126      topic 196      
kan             | voor            | topic 187      topic 440      topic 242      topic 303      
voor            | het             | topic 428      topic 440      topic 49       topic 187      
het             | ding            | topic 440      topic 304      topic 225      topic 243      
ding            | dan             | topic 187      topic 440      topic 242      topic 303      
dan             | ook             | topic 187      topic 428      topic 242      topic 440      
ook             | voor            | topic 187      topic 428      topic 440      topic 242      
voor            | tenen           | topic 428      topic 187      topic 440      topic 243      
tenen           | </s>            | topic 251      topic 187      topic 242      topic 303      
<s>             | <UNK>           | topic 187      topic 242      topic 303      topic 440      
<UNK>           | koos            | topic 428      topic 187      topic 251      topic 242      
koos            | voor            | topic 428      topic 187      topic 303      topic 440      
voor            | de              | topic 428      topic 134      topic 49       topic 341      
de              | eerste          | topic 428      topic 129      topic 470      topic 497      
eerste          | methode         | topic 428      topic 369      topic 245      topic 2        
methode         | en              | topic 187      topic 440      topic 242      topic 251      
en              | dacht           | topic 242      topic 187      topic 440      topic 251      
dacht           | dit             | topic 242      topic 187      topic 303      topic 251      
dit             | in              | topic 251      topic 225      topic 187      topic 428      
in              | het             | topic 428      topic 164      topic 225      topic 306      
het             | tussenseizoen   | topic 225      topic 440      topic 428      topic 351      
tussenseizoen   | gauw            | topic 428      topic 187      topic 225      topic 289      
gauw            | even            | topic 428      topic 164      topic 225      topic 187      
even            | te              | topic 428      topic 251      topic 205      topic 187      
te              | laten           | topic 205      topic 432      topic 203      topic 187      
laten           | <UNK>           | topic 187      topic 251      topic 404      topic 205      
<UNK>           | </s>            | topic 187      topic 251      topic 404      topic 242      
<s>             | weekje          | topic 187      topic 49       topic 242      topic 428      
weekje          | of              | topic 428      topic 245      topic 86       topic 187      
of              | drie            | topic 242      topic 187      topic 251      topic 289      
drie            | inactiviteit    | topic 428      topic 164      topic 296      topic 225      
inactiviteit    | had             | topic 187      topic 404      topic 60       topic 242      
had             | de              | topic 428      topic 187      topic 242      topic 86       
de              | chirurg         | topic 428      topic 86       topic 2        topic 347      
chirurg         | hem             | topic 428      topic 49       topic 187      topic 507      
hem             | verteld         | topic 428      topic 187      topic 507      topic 242      
verteld         | </s>            | topic 187      topic 242      topic 404      topic 303      
<s>             | het             | topic 187      topic 242      topic 507      topic 49       
het             | optimisme       | topic 351      topic 440      topic 187      topic 225      
optimisme       | van             | topic 187      topic 404      topic 303      topic 440      
van             | de              | topic 49       topic 134      topic 86       topic 311      
de              | chirurg         | topic 86       topic 428      topic 470      topic 2        
chirurg         | wordt           | topic 187      topic 507      topic 49       topic 251      
wordt           | veeleer         | topic 428      topic 187      topic 49       topic 507      
veeleer         | bepaald         | topic 428      topic 187      topic 251      topic 507      
bepaald         | door            | topic 187      topic 251      topic 242      topic 404      
door            | de              | topic 49       topic 428      topic 507      topic 187      
de              | stand           | topic 428      topic 86       topic 347      topic 2        
stand           | van             | topic 187      topic 404      topic 60       topic 52       
van             | zijn            | topic 428      topic 49       topic 202      topic 245      
zijn            | bankrekening    | topic 428      topic 470      topic 86       topic 245      
bankrekening    | dan             | topic 187      topic 404      topic 251      topic 242      
dan             | door            | topic 187      topic 242      topic 428      topic 507      
door            | wetenschappelijk | topic 428      topic 49       topic 507      topic 187      
wetenschappelijk | verantwoorde    | topic 147      topic 243      topic 304      topic 203      
verantwoorde    | verwachtingen   | topic 86       topic 203      topic 126      topic 470      
verwachtingen   | </s>            | topic 187      topic 242      topic 404      topic 303      
<s>             | twee            | topic 187      topic 49       topic 242      topic 507      
twee            | jaar            | topic 164      topic 296      topic 428      topic 148      
jaar            | lang            | topic 467      topic 404      topic 113      topic 60       
lang            | kon             | topic 428      topic 187      topic 404      topic 507      
kon             | <UNK>           | topic 428      topic 49       topic 187      topic 507      
<UNK>           | nauwelijks      | topic 507      topic 187      topic 428      topic 49       
nauwelijks      | stappen         | topic 428      topic 187      topic 251      topic 507      
stappen         | </s>            | topic 187      topic 242      topic 507      topic 303      
<s>             | en              | topic 187      topic 49       topic 507      topic 242      
en              | dat             | topic 242      topic 187      topic 507      topic 176      
dat             | is              | topic 187      topic 242      topic 49       topic 507      
is              | in              | topic 428      topic 49       topic 187      topic 242      
in              | golf            | topic 428      topic 164      topic 3        topic 203      
golf            | een             | topic 243      topic 187      topic 251      topic 267      
een             | fatale          | topic 428      topic 470      topic 2        topic 86       
fatale          | handicap        | topic 86       topic 2        topic 203      topic 470      
handicap        | aangezien       | topic 187      topic 251      topic 84       topic 440      
aangezien       | één           | topic 49       topic 187      topic 507      topic 242      
één           | rondje          | topic 164      topic 296      topic 428      topic 225      
rondje          | van             | topic 428      topic 126      topic 251      topic 507      
van             | achttien        | topic 428      topic 49       topic 507      topic 245      
achttien        | holes           | topic 296      topic 164      topic 428      topic 85       
holes           | makkelijk       | topic 428      topic 507      topic 375      topic 187      
makkelijk       | zeven           | topic 428      topic 187      topic 251      topic 440      
zeven           | kilometer       | topic 164      topic 296      topic 428      topic 225      
kilometer       | bedraagt        | topic 428      topic 52       topic 85       topic 60       
bedraagt        | en              | topic 428      topic 187      topic 263      topic 52       
en              | een             | topic 428      topic 164      topic 263      topic 313      
een             | toernooi        | topic 428      topic 164      topic 472      topic 313      
toernooi        | vier            | topic 428      topic 60       topic 164      topic 289      
vier            | rondjes         | topic 428      topic 164      topic 296      topic 225      
rondjes         | van             | topic 428      topic 60       topic 225      topic 52       
van             | achttien        | topic 428      topic 245      topic 49       topic 347      
achttien        | holes           | topic 296      topic 428      topic 164      topic 85       
holes           | </s>            | topic 428      topic 263      topic 60       topic 225      
<s>             | tenzij          | topic 428      topic 134      topic 50       topic 313      
tenzij          | je              | topic 428      topic 187      topic 49       topic 242      
je              | zoals           | topic 428      topic 245      topic 289      topic 470      
zoals           | Nick            | topic 428      topic 242      topic 187      topic 49       
Nick            | <UNK>           | topic 49       topic 202      topic 421      topic 265      
<UNK>           | de              | topic 428      topic 49       topic 65       topic 507      
de              | cut             | topic 428      topic 347      topic 245      topic 49       
cut             | niet            | topic 428      topic 60       topic 225      topic 251      
niet            | meer            | topic 428      topic 187      topic 60       topic 251      
meer            | overleeft       | topic 428      topic 203      topic 251      topic 187      
overleeft       | </s>            | topic 187      topic 242      topic 49       topic 507      
<s>             | <UNK>           | topic 49       topic 428      topic 245      topic 202      
<UNK>           | kreeg           | topic 428      topic 49       topic 245      topic 347      
kreeg           | van             | topic 428      topic 49       topic 245      topic 347      
van             | de              | topic 428      topic 49       topic 245      topic 347      
de              | Royal           | topic 428      topic 347      topic 245      topic 129      
Royal           | and             | topic 129      topic 240      topic 244      topic 468      
and             | <UNK>           | topic 129      topic 49       topic 245      topic 458      
<UNK>           | de              | topic 428      topic 245      topic 60       topic 225      
de              | hoogste         | topic 428      topic 347      topic 129      topic 245      
hoogste         | <UNK>           | topic 428      topic 164      topic 225      topic 203      
<UNK>           | die             | topic 428      topic 49       topic 60       topic 225      
die             | huist           | topic 428      topic 49       topic 347      topic 225      
huist           | in              | topic 428      topic 49       topic 245      topic 347      
in              | het             | topic 428      topic 164      topic 3        topic 245      
het             | Schotse         | topic 225      topic 428      topic 164      topic 289      
Schotse         | <UNK>           | topic 129      topic 3        topic 428      topic 49       
<UNK>           | geen            | topic 428      topic 49       topic 225      topic 245      
geen            | toestemming     | topic 428      topic 347      topic 245      topic 49       
toestemming     | om              | topic 187      topic 60       topic 507      topic 251      
om              | zich            | topic 49       topic 428      topic 347      topic 245      
zich            | met             | topic 428      topic 251      topic 187      topic 507      
met             | een             | topic 428      topic 49       topic 347      topic 134      
een             | karretje        | topic 428      topic 164      topic 347      topic 470      
karretje        | door            | topic 428      topic 251      topic 225      topic 60       
door            | de              | topic 428      topic 49       topic 347      topic 134      
de              | toernooien      | topic 428      topic 347      topic 129      topic 470      
toernooien      | van             | topic 428      topic 60       topic 251      topic 203      
van             | de              | topic 428      topic 49       topic 245      topic 347      
de              | Europese        | topic 428      topic 347      topic 129      topic 245      
Europese        | <UNK>           | topic 379      topic 203      topic 148      topic 153      
<UNK>           | te              | topic 428      topic 60       topic 49       topic 245      
te              | verplaatsen     | topic 203      topic 432      topic 84       topic 205      
verplaatsen     | </s>            | topic 187      topic 251      topic 404      topic 225      
<s>             | wat             | topic 49       topic 428      topic 347      topic 134      
wat             | hij             | topic 49       topic 347      topic 187      topic 303      
hij             | wel             | topic 49       topic 428      topic 187      topic 289      
wel             | kreeg           | topic 428      topic 49       topic 347      topic 187      
kreeg           | was             | topic 49       topic 428      topic 347      topic 187      
was             | een             | topic 428      topic 49       topic 347      topic 295      
een             | aanval          | topic 428      topic 347      topic 164      topic 470      
aanval          | van             | topic 187      topic 251      topic 84       topic 440      
van             | artritis        | topic 428      topic 49       topic 347      topic 134      
artritis        | een             | topic 251      topic 126      topic 243      topic 187      
een             | aanzet          | topic 428      topic 470      topic 347      topic 49       
aanzet          | tot             | topic 187      topic 440      topic 84       topic 251      
tot             | <UNK>           | topic 428      topic 126      topic 251      topic 295      
<UNK>           | een             | topic 126      topic 251      topic 428      topic 304      
een             | depressie       | topic 428      topic 470      topic 347      topic 164      
depressie       | en              | topic 84       topic 251      topic 440      topic 304      
en              | een             | topic 126      topic 243      topic 251      topic 41       
een             | plaatsje        | topic 428      topic 126      topic 470      topic 129      
plaatsje        | in              | topic 251      topic 187      topic 126      topic 440      
in              | de              | topic 428      topic 126      topic 385      topic 129      
de              | grauwe          | topic 428      topic 129      topic 276      topic 387      
grauwe          | middenmoot      | topic 494      topic 41       topic 129      topic 126      
middenmoot      | </s>            | topic 84       topic 187      topic 52       topic 251      
<s>             | dat             | topic 428      topic 134      topic 303      topic 126      
dat             | stelde          | topic 126      topic 187      topic 304      topic 251      
stelde          | een             | topic 428      topic 49       topic 129      topic 134      
een             | extra           | topic 428      topic 129      topic 470      topic 427      
extra           | probleem        | topic 126      topic 129      topic 427      topic 470      
probleem        | voor            | topic 187      topic 440      topic 84       topic 126      
voor            | zijn            | topic 126      topic 129      topic 385      topic 347      
zijn            | landgenoot      | topic 126      topic 129      topic 470      topic 428      
landgenoot      | <UNK>           | topic 49       topic 507      topic 202      topic 251      
<UNK>           | <UNK>           | topic 251      topic 428      topic 507      topic 49       
<UNK>           | die             | topic 251      topic 428      topic 507      topic 225      
die             | twee            | topic 428      topic 251      topic 225      topic 507      
twee            | jaar            | topic 296      topic 164      topic 428      topic 225      
jaar            | geleden         | topic 467      topic 52       topic 507      topic 81       
geleden         | captain         | topic 428      topic 507      topic 225      topic 52       
captain         | was             | topic 507      topic 251      topic 49       topic 187      
was             | van             | topic 428      topic 507      topic 49       topic 251      
van             | de              | topic 428      topic 49       topic 134      topic 507      
de              | Europese        | topic 428      topic 129      topic 347      topic 470      
Europese        | ploeg           | topic 379      topic 148      topic 213      topic 346      
ploeg           | voor            | topic 60       topic 187      topic 507      topic 84       
voor            | de              | topic 428      topic 49       topic 245      topic 347      
de              | Ryder           | topic 428      topic 148      topic 129      topic 347      
Ryder           | Cup             | topic 203      topic 225      topic 60       topic 245      
Cup             | de              | topic 60       topic 428      topic 225      topic 421      
de              | tweejaarlijkse  | topic 428      topic 245      topic 203      topic 153      
tweejaarlijkse  | ontmoeting      | topic 428      topic 245      topic 203      topic 153      
ontmoeting      | tussen          | topic 60       topic 507      topic 225      topic 251      
tussen          | Amerika         | topic 428      topic 49       topic 202      topic 379      
Amerika         | en              | topic 282      topic 428      topic 379      topic 499      
